,Index,Volume,Peak(eV),Amp(Ha),Amp(eV),mu^2,Lifetime(ps),Lifetime(mus)
103,104,15406.221298466704,4.6430683,5.0903444e-13,1.3851531e-11,3.12035092384588e-10,72224162723856.86,72224162.72385687
104,105,15406.221298466704,4.6442685,9.6400388e-12,2.6231881e-10,5.909286604554718e-09,3810782463922.697,3810782.4639226967
105,106,15406.221298466704,4.6443005,1.0253393e-11,2.7900901e-10,6.285269091047135e-09,3582748799597.169,3582748.799597169
106,107,15406.221298466704,4.64501572,2.89438333e-07,7.87601766e-06,0.00017742398132687475,126860753.51104248,126.86075351104247
107,108,15406.221298466704,4.6504874,1.2177288e-12,3.3136088e-11,7.464605314472896e-10,30046847002919.684,30046847.002919685
108,109,15406.221298466704,4.6615167,1.3914094e-11,3.7862175e-10,8.52925709061619e-09,2611008182724.996,2611008.182724996
109,110,15406.221298466704,4.6615334,9.962788e-13,2.7110123e-11,6.10712994976934e-10,36465116827349.984,36465116.82734998
110,111,15406.221298466704,4.6719604,2.7091887e-13,7.3720769e-12,1.6607166035598333e-10,133201214509843.17,133201214.50984317
111,112,15406.221298466704,4.6786275,6.7644978e-13,1.8407133e-11,4.146597027812778e-10,53119494284509.96,53119494.284509964
112,113,15406.221298466704,4.6948252,2.6372885e-11,7.1764267e-10,1.616642207435535e-08,1348431772428.6924,1348431.7724286923
113,114,15406.221298466704,4.6948304,3.601161e-13,9.7992578e-12,2.2074903327302869e-10,98751257994498.53,98751257.99449854
114,115,15406.221298466704,4.7239685,3.6504367e-12,9.9333437e-11,2.2376960445517015e-09,9562668441538.98,9562668.44153898
115,116,15406.221298466704,4.7239804,1.0610677e-11,2.8873121e-10,6.5042820638187515e-09,3289860960235.306,3289860.960235306
116,117,15406.221298466704,4.73047495,3.13004166e-05,0.000851727673,0.019186969717524597,1110658.4884182292,1.1106584884182291
117,118,15406.221298466704,4.73986387,8.03830699e-05,0.00218733447,0.04927434505689496,429915.10522018926,0.4299151052201893
118,119,15406.221298466704,4.7653503,1.7446107e-10,4.747327e-09,1.0694360109497516e-07,194922455759.76837,194922.45575976837
119,120,15406.221298466704,4.7653704,4.4159199e-10,1.2016329e-08,2.706932705691663e-07,77007623917.88823,77007.62391788822
120,121,15406.221298466704,4.779541,1.0666044e-10,2.9023781e-09,6.53822170640965e-08,315996995924.40454,315996.99592440453
121,122,15406.221298466704,4.7795458,1.1283027e-11,3.0702679e-10,6.916428625777856e-09,2987166216851.6313,2987166.216851631
122,123,15406.221298466704,4.81477833,5.30935552e-07,1.44474916e-05,0.00032546034413424407,62097512.04567231,62.09751204567231
123,124,15406.221298466704,4.8163486,2.2384825e-11,6.0912209e-10,1.3721764949514682e-08,1471422717135.0627,1471422.7171350627
124,125,15406.221298466704,4.8163567,4.1411614e-13,1.1268673e-11,2.538507374920427e-10,79536561517159.48,79536561.51715949
125,126,15406.221298466704,4.8368673,1.0808778e-10,2.9412182e-09,6.625716801783592e-08,300867851164.33777,300867.8511643378
126,127,15406.221298466704,4.8369761,9.4348617e-12,2.5673563e-10,5.783514259261733e-09,3446573434185.2085,3446573.4341852083
127,128,15406.221298466704,4.8481078,1.3826587e-11,3.7624057e-10,8.475615818663551e-09,2335678722738.8374,2335678.7227388374
128,129,15406.221298466704,4.8481417,5.028792e-11,1.3684039e-09,3.082619667743654e-08,642177835635.275,642177.835635275
129,130,15406.221298466704,4.85228443,6.23594872e-07,1.69688774e-05,0.0003822599576859186,51653958.94920308,51.65395894920308
130,131,15406.221298466704,4.8734961,8.081538e-12,2.1990983e-10,4.953934858394962e-09,3933951589322.124,3933951.589322124
131,132,15406.221298466704,4.8735452,2.5558252e-14,6.9547542e-13,1.5667056877347197e-11,1243880777262345.8,1243880777.2623458
132,133,15406.221298466704,4.8829885,1.1073532e-12,3.0132615e-11,6.788009433396473e-10,28543132250373.977,28543132.25037398
133,134,15406.221298466704,4.8830066,3.2788866e-15,8.9223042e-14,2.009938037099391e-12,9639545740015600.0,9639545740.0156
134,135,15406.221298466704,4.8837895,6.6286505e-13,1.8037474e-11,4.063323438690406e-10,47659443568506.2,47659443.5685062
135,136,15406.221298466704,4.8856564,4.9538519e-11,1.3480116e-09,3.036681830950508e-08,636990739767.466,636990.739767466
136,137,15406.221298466704,4.8856912,2.4121175e-10,6.5637056e-09,1.4786137200362737e-07,130818268900.81866,130818.26890081867
137,138,15406.221298466704,4.88663864,2.81584744e-06,7.66231096e-05,0.0017260977785340133,11199666.832565432,11.199666832565432
138,139,15406.221298466704,4.9068351,9.5193515e-12,2.5903474e-10,5.835306005510877e-09,3272149562723.89,3272149.56272389
139,140,15406.221298466704,4.9068484,1.0472108e-12,2.8496056e-11,6.419340088740131e-10,29744239233468.504,29744239.233468503
140,141,15406.221298466704,4.9197164,3.2035054e-13,8.7171815e-12,1.9637298086226277e-10,96471544992705.72,96471544.99270572
